Simulation,Mean,Std
700,0.355966926068913,0.05594621391386239
701,0.3549227654821664,0.05422104881568871
702,0.35536260483017523,0.05581676868339395
703,0.3568965929872444,0.055624317019228695
704,0.3570310085462357,0.05558854321171862
705,0.35473489852510404,0.054763000565013625
706,0.35461130567182214,0.05516819568379318
707,0.3572487884678345,0.055541673555274444
708,0.35522344668540135,0.05485198293471453
709,0.357257749439479,0.055667842639223294
710,0.35606882705260867,0.055341214654076126
711,0.3572505242867883,0.05521936211549368
712,0.35628491315011657,0.054661577602737176
713,0.35658289093525725,0.05516559992098864
714,0.3566213646827534,0.055517527073749295
715,0.3561652805952126,0.05658757067827006
716,0.3576693245876523,0.05567061617707839
717,0.35531154550224847,0.05555508535067992
718,0.3561546244856821,0.05452291065524301
719,0.35622612933138154,0.055380883788926
720,0.35706196151040964,0.05532438764620959
721,0.355999666168642,0.05537157151321644
722,0.356888479817905,0.055539499268313225
723,0.3559960925703112,0.054981085869096655
724,0.3549830716264621,0.055557867564849664
725,0.35636276368332137,0.05513435312349654
726,0.3562123682686697,0.05539037621678099
727,0.35677669789812066,0.055456109696973434
728,0.3549218763035396,0.05510804138240214
729,0.3560507059133143,0.05575650333620708
730,0.3548716714878099,0.055420845810337745
731,0.3552324581575686,0.05519635379098551
732,0.35556013773792966,0.05574197009922469
733,0.35591681927635793,0.055150941726121935
734,0.3553178758059521,0.05544584676292333
735,0.3558110221742706,0.055480596420820996
736,0.3565993472407153,0.05519165989574187
737,0.35490630746745905,0.05519045360199272
738,0.3553454396407702,0.05565405701668561
739,0.3551884780709367,0.054231387178551915
740,0.3550181243444853,0.05514109075231048
741,0.35579384186162666,0.05523963104533455
742,0.35590446094327,0.05556077885949653
743,0.35604515514869933,0.05560972802940032
744,0.355396720778159,0.05505249624192515
745,0.3563033015566834,0.05536403269040683
746,0.35638010426444683,0.05499919640195538
747,0.35607238119182666,0.055634532104356475
748,0.35478349359778494,0.054794162530462806
749,0.3560086412943344,0.05604127525388477
750,0.3551692965084595,0.05493090436764141
751,0.3553501995264148,0.05501169890407888
752,0.3557754518211743,0.05574520920846262
753,0.35556278364418725,0.05482789768295762
754,0.3563071881201001,0.055535208221253615
755,0.3550533067427967,0.055199906220371256
756,0.35587663592966107,0.054965279016648785
757,0.35546054087605417,0.055327833449475824
758,0.3571110875910484,0.05534526471295541
759,0.35596756498578724,0.05486949728224739
760,0.35540667285795463,0.05465399591529331
761,0.35684367162926306,0.05545648993964141
762,0.355852539923549,0.055525267572931115
763,0.35669638528848824,0.05496150764878932
764,0.3552640207851392,0.05573342098836023
765,0.3566290950010527,0.055149352659889996
766,0.35635003587715847,0.0558936771286175
767,0.3547106990033824,0.055557440407836424
768,0.35596049401084484,0.05511110989092291
769,0.35674242391130506,0.055309788686736104
770,0.3558577202121918,0.05586501520687097
771,0.3551638055708647,0.0550112672889915
772,0.3554247886912681,0.0557119512776194
773,0.3555826092108522,0.05540256368793081
774,0.3562957226726646,0.05570254233594189
775,0.3557418181898001,0.05557179834268955
776,0.3559687760317656,0.0551899152585982
777,0.35667831512225656,0.05536604139457736
778,0.35651113714577853,0.05545034328282332
779,0.35533018317540194,0.05511047755051666
780,0.356440385001089,0.05554874829424063
781,0.3551806501898931,0.05493097938263509
782,0.3558205887134996,0.0554230612240915
783,0.35524471297896676,0.05502907811904746
784,0.35570585099090546,0.055604719052878
785,0.3559769244970204,0.05533544341980424
786,0.3561499715819834,0.055294978417761174
787,0.35635711389992714,0.055045360485163355
788,0.3559869873658367,0.055060874166422344
789,0.357391886875617,0.05524220830403621
790,0.3565440116295476,0.05533667113457404
791,0.35530911853287994,0.05555771456211751
792,0.3559933391580318,0.05505581280737233
793,0.3549893375429934,0.05587690563990388
794,0.3559580517428511,0.055773641694291165
795,0.3556954473206232,0.05647508638834854
796,0.3563149536360405,0.054903061577264996
797,0.3564116917539723,0.055222160204074305
798,0.3565287911931574,0.05513326714123957
799,0.35612270903345433,0.05530617073680858
800,0.35616380196247505,0.05542033816790987
801,0.35468250254068845,0.0547785862190644
802,0.35649703507238545,0.05487446127823393
803,0.35587821131935093,0.055076623927973425
804,0.3561184321069788,0.05525253681244037
805,0.3561386565711598,0.05509247901623801
806,0.3571730945587774,0.05559690145579436
807,0.3553691173544915,0.05501572019645425
808,0.35652297827039475,0.055553459174432794
809,0.35717442450957193,0.055599268075050806
810,0.35520177439588985,0.0551617802468623
811,0.35605065905307476,0.05540515267170587
812,0.3559915091556062,0.05519781105680301
813,0.35616927318771174,0.055464515647497395
814,0.3574351006649167,0.055522323578375804
815,0.3564196683822087,0.055620489754188464
816,0.35487584003384764,0.05582709132558104
817,0.3560594592050338,0.054683854815793485
818,0.3567105627597381,0.05567829696103543
819,0.35582350975062665,0.055732635127032054
820,0.3558963742019152,0.055196441618770534
821,0.3557421402959788,0.055426813970868884
822,0.35567742881907277,0.054375723794329235
823,0.3558970901246509,0.05530657268973114
824,0.35557034843453184,0.05506860020796075
825,0.35535553461909786,0.054881748427650826
826,0.35572181423850013,0.05544608701211765
827,0.3568418311938412,0.05557965537993376
828,0.35594025016610825,0.055036216991414144
829,0.3561529830498342,0.05488944134892299
830,0.35583236968551313,0.05556061935741777
831,0.3563145751731075,0.05567483925508406
832,0.3566210565984333,0.05534701579029395
833,0.3569072829539779,0.05585114747353726
834,0.3559631977933484,0.05489316653589999
835,0.3552907513599369,0.05464332399987082
836,0.3573281419042437,0.05541038175157892
837,0.35628107331757947,0.0558643080183372
838,0.355745449620056,0.05545207804018628
839,0.35641340486471224,0.055285886111073296
840,0.35563272090326004,0.05528959789807856
841,0.35590474920452714,0.05446449640821958
842,0.35540432256584775,0.05536464235440869
843,0.3554886053996602,0.05475948013695304
844,0.35602755019972543,0.05525425888481941
845,0.35542061347722975,0.05551956962133064
846,0.35695938880193284,0.0552365833755609
847,0.35547901792645265,0.05567779878812272
848,0.3562417065510076,0.055367149876644824
849,0.356241746939376,0.055310700457359606
850,0.3556567957674663,0.05540876365709999
851,0.35515589417542726,0.05592466991832292
852,0.35501388649474347,0.054898413026368095
853,0.3558392000627016,0.05495360588526457
854,0.3550197804942588,0.054978846152304334
855,0.3565109487014538,0.055707998959312874
856,0.35725063979616994,0.05555223494202963
857,0.355491211535679,0.0556796291505939
858,0.3564083314384774,0.055292029172713926
859,0.35599560958759335,0.05521305131869206
860,0.3550127291326337,0.05498526924632608
861,0.3559360073568975,0.05573962288996709
862,0.35653976816031874,0.05540747012652396
863,0.355735333964317,0.05623704137083552
864,0.3559888955051067,0.05516029899654865
865,0.3555029483345839,0.05514173363335708
866,0.35577602291380767,0.0547984221586651
867,0.35597821105398064,0.055615552352596256
868,0.35540195539043706,0.05496407335117182
869,0.35572042680537586,0.05497627722673577
870,0.35569249087328386,0.05502445095094038
871,0.3577161621178728,0.055616832650719615
872,0.35510584133889794,0.05553875374581925
873,0.3550253706581653,0.05543993921677556
874,0.3555966495179028,0.055063056274433
875,0.3561840934540967,0.05544366117509484
876,0.35632654085852367,0.05496543638911236
877,0.35561930236405215,0.05601744470484593
878,0.35632545926205117,0.056186183681776664
879,0.3566649365715024,0.05521494655987144
880,0.3558371196982116,0.05553844886870438
881,0.35557641556786956,0.055422617761974755
882,0.35637144513451013,0.054950063518419766
883,0.35598674791160967,0.05442546443975481
884,0.3543493531511022,0.05484766742074454
885,0.3555769838317039,0.05555994801572009
886,0.35696732074178283,0.0549467794599148
887,0.35529695763566704,0.055340087103487735
888,0.3558689545093782,0.05483697899822264
889,0.3557762914762941,0.05490208606811942
890,0.35508287741668493,0.054692639036890735
891,0.35606029968713565,0.05526101473742868
892,0.3557232082464296,0.05527187799854333
893,0.3559457493264996,0.05470940041677766
894,0.357948622380216,0.05576218085132215
895,0.35654263643926604,0.055477371455421406
896,0.35600946538116546,0.05517777815082849
897,0.35665808799040927,0.05526431219382803
898,0.35533374696795184,0.05481092885815149
899,0.35653563050925674,0.05527035867634795
900,0.35519664243386156,0.05556176196331391
901,0.3554534923009799,0.055153801533077904
902,0.35708412859325783,0.05523351491135053
903,0.3546003407280768,0.05493831217160851
904,0.35471997610991196,0.05521495918105382
905,0.35586824716014276,0.05570898472725996
906,0.35635724419075676,0.055162715492706696
907,0.3562603439677754,0.05610899473475609
908,0.35590115410638223,0.05571937429044238
909,0.35665874719589247,0.0554020840688094
910,0.35711667378925166,0.055592907328457355
911,0.3554964993971266,0.05507434719867846
912,0.3579010690396953,0.055221174292518445
913,0.35596363560428096,0.0551703704058323
914,0.3557099423307742,0.05579606587608087
915,0.35576599689916233,0.05497357890556993
916,0.35643947109793017,0.05544735852064036
917,0.3575524458820548,0.05533017542423427
918,0.35527786649788046,0.055050711850933666
919,0.35657341683345295,0.05482812246430888
920,0.35634792628503653,0.05517585495487201
921,0.35601096409953364,0.05571818453005649
922,0.3563935161593424,0.05580507176773022
923,0.3551692801327017,0.05580457227259383
924,0.3558398100682597,0.055761278795900725
925,0.35695306573880287,0.05555382702731594
926,0.3566285083872177,0.055539852959234415
927,0.35630636882903144,0.05561631222243048
928,0.35682587990118436,0.055687252860152525
929,0.35727473123657455,0.05581023419590317
930,0.3563023662326019,0.054780580870869566
931,0.3568667015161113,0.05537401391130722
932,0.35555971837001804,0.055452359242324264
933,0.3568678349837526,0.05522282593317884
934,0.35624911816739974,0.05591758968126921
935,0.3565891446431466,0.055184781281992536
936,0.3565034059928318,0.055536170128748286
937,0.35661054584377205,0.05568159578405643
938,0.35563939348814594,0.05534903688996152
939,0.3553697753349969,0.05589820936716907
940,0.3560339299933459,0.055686440496882816
941,0.355603110556736,0.05528478131124183
942,0.3559354639457014,0.05509504986289674
943,0.35646125656440286,0.05515881078406277
944,0.35647502290232275,0.05505506747755132
945,0.3549898332515235,0.05519521549062498
946,0.3556181554565383,0.05559309085697303
947,0.355192746984104,0.055451590944200664
948,0.35633618372806647,0.05601981948386784
949,0.3551464764050858,0.05539465056660977
950,0.3558340640490428,0.05549662178828492
951,0.3562907865035384,0.05531607419081464
952,0.3556446913191675,0.055066853484836635
953,0.3562916796305853,0.05481566660219698
954,0.356608438745196,0.055919230251349206
955,0.3569688535806308,0.05541306285160434
956,0.35632741240175575,0.05536882313416647
957,0.35517359251815867,0.05530208611968014
958,0.3556098488358384,0.0547372451356445
959,0.355599257364985,0.05542819174925632
960,0.35631671507845764,0.05559309660785211
961,0.3552363168439932,0.055260569394064256
962,0.35494437077957425,0.05515930530743895
963,0.3570483087762066,0.055496256728259044
964,0.35651692510267247,0.05542538725637658
965,0.3551383018279726,0.05524593868418885
966,0.35516994855391854,0.05492388811903059
967,0.3567717464198083,0.0556117383585964
968,0.3557544931364005,0.05527075132783619
969,0.3569393230527105,0.055591884194447695
970,0.3555686410306472,0.055793429805445195
971,0.3552014177966407,0.05574230739221497
972,0.3550839077177557,0.054982476702367444
973,0.35621599854305613,0.05565445794641956
974,0.35638507988978646,0.055873152169949154
975,0.35522225647263805,0.055255903671694924
976,0.3568950329038114,0.05513919740281511
977,0.3564942360113858,0.055563232555727586
978,0.3553365583948233,0.05473670230104913
979,0.3555473018625254,0.054435919925899176
980,0.3561719023183786,0.05602971754426932
981,0.3563161803079297,0.055393505304700025
982,0.3550749611158505,0.05591863682945152
983,0.3552837221043152,0.05547356728214085
984,0.3550114938097578,0.054882158982801736
985,0.3560531623087983,0.054834112565079585
986,0.3563844705663267,0.056154808943866034
987,0.3559929789872534,0.05532428832537177
988,0.35622761466397024,0.05485557252171762
989,0.35675997971535467,0.05514110030145992
990,0.357388365766627,0.05574727347059961
991,0.3551632555052164,0.05499224400770946
992,0.3564427430425906,0.056011224993391055
993,0.3556837660076448,0.054418148540076795
994,0.35639926035200065,0.05539122276988202
995,0.3552225973930652,0.05526286992191957
996,0.3564541610666546,0.05524937558240833
997,0.3564909050275972,0.05572803513909645
998,0.3561059901135578,0.0557917031128182
999,0.35746733733837266,0.05527356307864418
1000,0.3547599618486072,0.055162675834964474
